categ,quality_score,file,page_num,line_num,text,original_text,split_ws,split_we,lang,lang_score,original_lang,orig_lang_score,perplex,word_count,char_count,garbage_density,upper,repeated,ldl_fuses,fused_words,gibberish,weird_wx,word_weird,vowel_ratio,rot_ratio,caps_header,allcaps_novowel,lowppl_clear,cleanprose_clear,trash_threshold,noisy_threshold,clear_threshold,pp_dedup,pp_surrounded_trash,pp_inverted_run,pp_page_context
Empty,0.0,CTX192601143,6,11,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.3425,CTX192601143,6,12,"/NUs -A / P A ""*","/NUs -A / P A ""*",,,eng_Latn,0.4244,eng_Latn,0.4244,3168.00,6,16,0.3125,1,0,0,0,0,0,0.4417,0.2727,0.6667,False,False,False,False,True,False,False,False,False,True,False
Non-text,0.0,CTX192601143,6,13,O 4 ~ . J~ A é N •,O 4 ~ . J~ A é N •,,,,0.0,,0.0,0.0,0,18,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.5910,CTX192601143,6,14,(olnnrto Mdilanu j n,(olnnrto Mdilanu j n,,,ces_Latn,0.7500,epo_Latn,0.9506,14208.00,4,20,0.0500,0,1,0,1,0,0,0.5125,0.2941,0.5625,False,False,False,False,False,True,False,False,False,True,True
Non-text,0.0,CTX192601143,6,15,A A w. A. Q ( /A% 0/ 0,A A w. A. Q ( /A% 0/ 0,,,,0.0,,0.0,0.0,0,22,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,6,16,"/n, 10 7 ..","/n, 10 7 ..",,,,0.0,,0.0,0.0,0,11,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Empty,0.0,CTX192601143,6,17,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,6,18,C,C,,,,0.0,,0.0,0.0,0,1,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Empty,0.0,CTX192601143,6,19,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,6,20,/,/,,,,0.0,,0.0,0.0,0,1,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Empty,0.0,CTX192601143,6,21,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,6,22,/,/,,,,0.0,,0.0,0.0,0,1,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Empty,0.0,CTX192601143,6,23,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,6,24,N,N,,,,0.0,,0.0,0.0,0,1,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,6,25,/ ' V U / . .,/ ' V U / . .,,,,0.0,,0.0,0.0,0,13,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.3607,CTX192601143,6,26,"RQ.w. • /K 4. n AAo, AWH.‘","RQ.w. • /K 4. n AAo, AWH.‘",,,ces_Latn,0.7500,lim_Latn,0.9289,1408.00,7,26,0.3077,2,0,0,1,0,0,0.3857,0.2105,0.4545,False,False,False,False,True,False,False,False,False,True,False
Non-text,0.0,CTX192601143,6,27,"> ‘ d 0, í , 4,","> ‘ d 0, í , 4,",,,,0.0,,0.0,0.0,0,15,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,6,28,"46 F* n"" f0 F3NW4 4 ■ /( <","46 F* n"" f0 F3NW4 4 ■ /( <",,,,0.0,,0.0,0.0,0,26,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,6,29,f* n (« /3 G**,f* n (« /3 G**,,,,0.0,,0.0,0.0,0,14,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Empty,0.0,CTX192601143,6,30,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.2189,CTX192601143,6,31,(CA wO,(CA wO,,,deu_Latn,0.6390,deu_Latn,0.6390,850.00,2,6,0.1667,1,0,0,0,0,0,0.2250,0.4000,0.5000,False,False,False,False,True,False,False,False,False,True,False
Empty,0.0,CTX192601143,6,32,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.5333,CTX192601143,6,33,All U KX 2. %,All U KX 2. %,,,eng_Latn,0.5477,eng_Latn,0.5477,1408.00,5,13,0.1538,0,0,0,0,0,0,0.3200,0.2500,0.3333,False,False,False,False,True,False,False,False,False,True,False
Empty,0.0,CTX192601143,6,34,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.3697,CTX192601143,6,35,( (.‘ oWy | A /reM L,( (.‘ oWy | A /reM L,,,pol_Latn,0.9950,pol_Latn,0.9950,9792.00,7,20,0.3000,2,0,0,0,0,0,0.4429,0.2857,0.6250,False,False,False,False,True,False,False,False,False,False,False
Empty,0.0,CTX192601143,6,36,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.4744,CTX192601143,6,37,/0Uoow / K 0N w 4 AAw /tO 2,/0Uoow / K 0N w 4 AAw /tO 2,,,pol_Latn,0.3903,pol_Latn,0.3903,216.00,9,27,0.1111,2,0,2,1,1,0,0.9167,0.4000,0.6667,False,False,False,False,True,False,False,False,False,True,False
Trash,0.4601,CTX192601143,6,38,~wojry(o—w a NMakANCG>o*Ru,~wojry(o—w a NMakANCG>o*Ru,,,ces_Latn,0.7500,epo_Latn,0.3637,8640.00,3,26,0.1923,1,0,0,0,0,1,0.4833,0.3333,0.5263,False,False,False,False,True,False,False,False,False,True,False
Non-text,0.0,CTX192601143,6,39,í . . UA U.j (> J A •/,í . . UA U.j (> J A •/,,,,0.0,,0.0,0.0,0,22,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,6,40,MN’U 7 (030 o* A 0 9*&*00 (°0F1*9,MN’U 7 (030 o* A 0 9*&*00 (°0F1*9,,,,0.0,,0.0,0.0,0,33,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.3511,CTX192601143,6,41,"ANK.Cv 449 Nlof"",N*Vd AlNow /*Y""PV% /eNNA. ANun /02.‘","ANK.Cv 449 Nlof"",N*Vd AlNow /*Y""PV% /eNNA. ANun /02.‘",,,ces_Latn,0.7500,epo_Latn,0.3660,1368.00,8,53,0.2453,4,1,0,0,0,0,0.3938,0.2195,0.6786,False,False,False,False,True,False,False,False,False,True,False
Trash,0.5499,CTX192601143,6,42,"OlcOJ Q( A, a","OlcOJ Q( A, a",,,ces_Latn,0.7500,epo_Latn,0.9978,688.00,4,13,0.1538,1,0,0,0,0,0,0.4875,0.4000,0.3750,False,False,False,False,True,False,False,False,False,True,False
Trash,0.1901,CTX192601143,6,43,(ul Coo’cC,(ul Coo’cC,,,ces_Latn,0.7500,ron_Latn,0.7842,850.00,2,10,0.2000,1,0,0,0,0,0,0.3250,0.3333,0.4286,False,False,False,False,True,False,False,False,False,True,False
Non-text,0.0,CTX192601143,6,44,"—AV 0 A""A—, 83 /","—AV 0 A""A—, 83 /",,,,0.0,,0.0,0.0,0,16,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,6,45,J. cA. 2 L ML .0o.Au.,J. cA. 2 L ML .0o.Au.,,,,0.0,,0.0,0.0,0,21,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,6,46,N t M,N t M,,,,0.0,,0.0,0.0,0,5,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,6,47,"oT° f N""CoN • N","oT° f N""CoN • N",,,,0.0,,0.0,0.0,0,15,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Empty,0.0,CTX192601143,6,48,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.1208,CTX192601143,6,49,4 M/~O,4 M/~O,,,ces_Latn,0.7500,vie_Latn,0.8634,850.00,2,6,0.3333,0,0,0,0,0,0,0.3250,0.2500,1.0000,True,False,False,False,True,False,False,False,False,True,False
Empty,0.0,CTX192601143,6,50,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,6,51,(/,(/,,,,0.0,,0.0,0.0,0,2,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,6,52,47 . — i J 7 /,47 . — i J 7 /,,,,0.0,,0.0,0.0,0,14,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.5499,CTX192601143,6,53,u / Nuy elole &,u / Nuy elole &,,,ces_Latn,0.7500,vie_Latn,0.4961,3168.00,5,15,0.1333,0,0,0,0,0,0,0.0000,0.5455,0.7778,False,False,False,False,True,False,False,False,False,True,False
Empty,0.0,CTX192601143,6,54,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.4830,CTX192601143,6,55,' mi (e. Aho /,' mi (e. Aho /,,,ces_Latn,0.7500,plt_Latn,0.7479,1648.00,5,14,0.2857,0,0,0,0,0,0,0.2800,0.4000,0.5000,False,False,False,False,True,False,False,False,False,True,False
Trash,0.4142,CTX192601143,6,56,Wkiko w0lwv«.) .,Wkiko w0lwv«.) .,,,pol_Latn,0.4871,pol_Latn,0.4871,3824.00,3,16,0.2500,0,0,1,0,0,1,0.4000,0.1538,0.5556,False,False,False,False,True,False,False,False,False,True,False
Empty,0.0,CTX192601143,6,57,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,6,58,•g,•g,,,,0.0,,0.0,0.0,0,2,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,6,59,• 0o,• 0o,,,,0.0,,0.0,0.0,0,4,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,6,60,(W.,(W.,,,,0.0,,0.0,0.0,0,3,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,6,61,doč,doč,,,,0.0,,0.0,0.0,0,3,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,7,1,) í /,) í /,,,,0.0,,0.0,0.0,0,5,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.1580,CTX192601143,7,2,O-%y/,O-%y/,,,ces_Tibt,0.5000,bod_Tibt,0.4256,850.00,1,5,0.6000,0,0,0,0,0,0,0.0000,0.4000,1.0000,False,False,False,False,True,False,False,False,False,True,False
Non-text,0.0,CTX192601143,7,3,", /",", /",,,,0.0,,0.0,0.0,0,3,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.4428,CTX192601143,7,4,": r(l0 Abý A’Alo wo"" /",": r(l0 Abý A’Alo wo"" /",,,slk_Latn,0.5217,slk_Latn,0.5217,17152.00,6,22,0.2273,0,0,1,0,1,0,0.1250,0.3750,0.3636,False,False,False,False,True,False,False,False,False,True,False
Empty,0.0,CTX192601143,7,5,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,7,6,yhN 2,yhN 2,,,,0.0,,0.0,0.0,0,5,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.3170,CTX192601143,7,7,"N /0r/c A~r/4AGQo ANCa,%o /&","N /0r/c A~r/4AGQo ANCa,%o /&",,,ces_Latn,0.7500,epo_Latn,0.3613,1280.00,5,28,0.2857,1,0,2,0,0,0,0.4400,0.2727,0.3571,False,False,False,False,True,False,False,False,False,True,False
Trash,0.4851,CTX192601143,7,8,ARoogy Cocl č 648A.) « Srnséy • N rrodlo———,ARoogy Cocl č 648A.) « Srnséy • N rrodlo———,,,ces_Latn,0.7089,ces_Latn,0.7089,3168.00,9,43,0.1628,1,1,1,0,0,0,0.2944,0.3125,0.4800,False,False,False,False,True,False,False,False,False,True,False
Trash,0.5499,CTX192601143,7,9,WLAlor A+ . A o 0 A Alg 2000. //A,WLAlor A+ . A o 0 A Alg 2000. //A,,,ces_Latn,0.7500,cat_Latn,0.4144,268.00,10,33,0.1515,1,0,0,0,0,0,0.4350,0.4211,0.2143,False,False,False,False,True,False,False,False,False,True,False
Empty,0.0,CTX192601143,7,10,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,7,11,/C .,/C .,,,,0.0,,0.0,0.0,0,4,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,7,12,J,J,,,,0.0,,0.0,0.0,0,1,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Empty,0.0,CTX192601143,7,13,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.4661,CTX192601143,7,14,"AM’eR, o""Oieg","AM’eR, o""Oieg",,,deu_Latn,0.1338,deu_Latn,0.1338,850.00,2,13,0.2308,1,0,0,1,1,0,0.4250,0.5000,0.5556,False,False,False,False,True,False,False,False,False,True,False
Trash,0.1711,CTX192601143,7,15,(/Le (Me,(/Le (Me,,,ces_Latn,0.7500,ewe_Latn,0.3089,850.00,2,8,0.3750,0,0,0,0,0,0,0.0000,0.2857,0.7500,False,False,False,False,True,False,False,False,False,True,False
Empty,0.0,CTX192601143,7,16,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,7,17,t,t,,,,0.0,,0.0,0.0,0,1,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,7,18,0 .,0 .,,,,0.0,,0.0,0.0,0,3,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Empty,0.0,CTX192601143,7,19,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,7,20,MV,MV,,,,0.0,,0.0,0.0,0,2,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.3195,CTX192601143,7,21,"""Cgley/N o*""","Cgley/N o*""",,,ces_Latn,0.7500,vie_Latn,0.8803,850.00,2,12,0.3333,0,0,0,0,0,0,0.2000,0.2727,0.5714,False,False,False,False,True,False,False,False,False,True,False
Trash,0.2284,CTX192601143,7,22,At — OV 0d,At — OV 0d,,,eng_Latn,0.9515,eng_Latn,0.9515,5568.00,4,10,0.1000,0,0,1,0,0,0,0.3875,0.3333,0.6000,False,False,False,False,True,False,False,False,False,False,False
Non-text,0.0,CTX192601143,7,23,V,V,,,,0.0,,0.0,0.0,0,1,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Empty,0.0,CTX192601143,7,24,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.5499,CTX192601143,7,25,"A goli—i /ANGC,j0&Ao Awliole /ei","A goli—i /ANGC,j0&Ao Awliole /ei",,,ces_Latn,0.7500,cym_Latn,0.2169,10432.00,5,32,0.1562,1,0,1,0,0,0,0.2400,0.4815,0.3182,False,False,False,False,True,False,False,False,False,True,False
Trash,0.4759,CTX192601143,7,26,— 4 fw 2. 02 02 wion ARop—e olnu N 6m,— 4 fw 2. 02 02 wion ARop—e olnu N 6m,,,ces_Latn,0.7500,epo_Latn,0.3379,296.00,11,37,0.0811,1,0,0,0,0,0,0.8182,0.3500,0.7059,False,False,False,False,True,False,False,False,False,True,False
Trash,0.4068,CTX192601143,7,27,Gln4) senlwu~ /*N8 APorc *re.voAšdxo e4002-. ^AJ,Gln4) senlwu~ /*N8 APorc *re.voAšdxo e4002-. ^AJ,,,ces_Latn,0.7500,epo_Latn,0.9289,3376.00,7,48,0.1875,2,0,3,0,0,0,0.5214,0.2778,0.5926,False,False,False,False,True,False,False,False,False,True,False
Trash,0.3145,CTX192601143,7,28,&0C/70eQ.AMWM(M4oKUMN.TL{ 7,&0C/70eQ.AMWM(M4oKUMN.TL{ 7,,,ces_Latn,0.7500,kal_Latn,0.0817,472.00,2,27,0.2222,1,1,1,0,0,0,0.8500,0.1905,0.6667,False,False,False,False,True,False,False,False,False,True,False
Empty,0.0,CTX192601143,7,29,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.1591,CTX192601143,7,30,/w0 ARo Qe,/w0 ARo Qe,,,ces_Latn,0.7500,lmo_Latn,0.9999,4608.00,3,10,0.1000,1,0,1,0,0,0,0.7167,0.4286,0.6667,False,False,False,False,True,False,False,False,False,True,False
Trash,0.0000,CTX192601143,7,31,(/v-Q,(/v-Q,,,eng_Latn,0.6734,eng_Latn,0.6734,850.00,1,5,0.6000,0,0,0,0,0,0,0.6500,0.0000,1.0000,False,False,False,False,True,False,False,False,False,True,False
Empty,0.0,CTX192601143,7,32,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,7,33,C.,C.,,,,0.0,,0.0,0.0,0,2,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Empty,0.0,CTX192601143,7,34,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.4976,CTX192601143,7,35,*op AQC.A /W*~4 peh (rs AR0&. Mit,*op AQC.A /W*~4 peh (rs AR0&. Mit,,,deu_Latn,0.2132,deu_Latn,0.2132,3600.00,7,33,0.2424,0,0,1,0,0,0,0.2500,0.2400,0.4706,False,False,False,False,True,False,False,False,False,True,False
Trash,0.5499,CTX192601143,7,36,e A Al (oo-M. RWXXcuq Auo y,e A Al (oo-M. RWXXcuq Auo y,,,ces_Latn,0.7500,spa_Latn,0.8235,5568.00,7,27,0.1111,1,1,0,2,0,1,0.3857,0.4762,0.6667,False,False,False,False,True,False,False,False,False,True,False
Trash,0.0819,CTX192601143,7,37,n.. ~neL..,n.. ~neL..,,,ces_Latn,0.7500,vie_Latn,0.3889,850.00,2,10,0.5000,1,0,0,0,0,0,0.3250,0.1111,0.7500,False,False,False,False,True,False,False,False,False,True,False
Trash,0.5170,CTX192601143,7,38,"vhMi~o SA ngir ehai—a~—t M (ULOqwAN- , 9i (E22rupo /á7zi","vhMi~o SA ngir ehai—a~—t M (ULOqwAN- , 9i (E22rupo /á7zi",,,ces_Latn,0.7500,tso_Latn,0.0737,2800.00,10,56,0.1607,2,0,3,0,0,0,0.3000,0.3953,0.5000,False,False,False,False,True,False,False,False,False,True,False
Non-text,0.0,CTX192601143,8,1,e,e,,,,0.0,,0.0,0.0,0,1,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.3360,CTX192601143,8,2,"""č 94 kt ek «doky(ak, eg 8o/erCa< ""","č 94 kt ek «doky(ak, eg 8o/erCa< """,,,ces_Latn,0.4152,ces_Latn,0.4152,2256.00,8,35,0.2000,1,0,1,0,0,0,0.4938,0.3200,0.3889,False,False,False,False,True,False,False,False,False,True,False
Trash,0.4369,CTX192601143,8,3,"ju, v / CA. U A’","ju, v / CA. U A’",,,slk_Latn,0.4130,slk_Latn,0.4130,1320.00,6,16,0.2500,0,0,0,0,0,0,0.4167,0.3636,0.4286,False,False,False,False,True,False,False,False,False,True,False
Trash,0.5499,CTX192601143,8,4,Uloak.Cl (j/a~o Nyvorow %A Xod2,Uloak.Cl (j/a~o Nyvorow %A Xod2,,,ces_Latn,0.7500,hun_Latn,0.5578,7616.00,5,31,0.1613,0,0,1,0,0,0,0.1900,0.3846,0.5714,False,False,False,False,True,False,False,False,False,True,False
Trash,0.4823,CTX192601143,8,5,/QnAl zalu m /GRu6 ANC.Cw Au 6 ow,/QnAl 2alu m /GRu6 ANC.Cw Au 6 ow,,,pol_Latn,0.9241,pol_Latn,0.9241,3600.00,8,33,0.0909,3,0,1,0,0,0,0.3750,0.3333,0.5238,False,False,False,False,True,False,False,False,False,False,False
Trash,0.4567,CTX192601143,8,6,"oluc. (82AU""AXAL (C","oluc. (82AU""AXAL (C",,,ces_Latn,0.7500,ast_Latn,0.2909,1456.00,3,19,0.2105,0,1,1,0,0,0,0.5167,0.4000,0.3636,False,False,False,False,True,False,False,False,False,True,False
Empty,0.0,CTX192601143,8,7,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.5499,CTX192601143,8,8,kolokohve ANUANL:H 06 01 m Aw A,kolokohve ANUANL:H 06 01 m Aw A,,,ces_Latn,0.7500,ilo_Latn,0.4622,502.00,7,31,0.0323,0,0,0,0,0,0,0.3714,0.4286,0.5000,False,False,False,False,True,False,False,False,False,True,False
Trash,0.4706,CTX192601143,8,9,"ta< (SnCoMim, sakic"" J ANe","ta< (SnCoMim, sakic"" J ANe",,,ces_Latn,0.7500,epo_Latn,0.2433,6304.00,5,26,0.1538,2,0,0,0,0,0,0.3500,0.3182,0.4444,False,False,False,False,True,False,False,False,False,True,False
Trash,0.4959,CTX192601143,8,10,U«al.L.co AoMCkeh‘MLeMi4- Ku,U«al.L.co AoMCkeh‘MLeMi4- Ku,,,ces_Latn,0.7500,est_Latn,0.2990,24960.00,3,28,0.1786,1,0,1,0,0,0,0.4000,0.3600,0.4500,False,False,False,False,True,False,False,False,False,True,False
Empty,0.0,CTX192601143,8,11,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.3686,CTX192601143,8,12,"‘ V&.a) , CC Vi / $ wue","‘ V&.a) , CC Vi / $ wue",,,ces_Latn,0.7500,vie_Latn,0.9190,5216.00,8,23,0.3043,0,0,0,0,0,0,0.3375,0.2500,0.5556,False,False,False,False,True,False,False,False,False,True,False
Empty,0.0,CTX192601143,8,13,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,8,14,Q.,Q.,,,,0.0,,0.0,0.0,0,2,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.5168,CTX192601143,8,15,A korvn Oh J4A0n.. d /,A korvn Oh J4A0n.. d /,,,ces_Latn,0.6377,ces_Latn,0.6377,10432.00,6,22,0.1364,0,0,1,0,0,0,0.3667,0.2667,0.5000,False,False,False,False,True,False,False,False,False,True,False
Trash,0.4668,CTX192601143,8,16,"• 6 ""i ""loa,cla 3 7*4** %w*o 0fI46Ao","• 6 ""i ""loa,cla 3 7*4** %w*o 0fI46Ao",,,eng_Latn,0.1625,eng_Latn,0.1625,356.00,8,36,0.2500,1,1,2,0,1,0,0.3000,0.3636,0.3077,False,False,False,False,True,False,False,False,False,True,False
Trash,0.5170,CTX192601143,8,17,"UBe ""soo JCuukarlop. nAonon.","UBe ""soo JCuukarlop. nAonon.",,,ces_Latn,0.7500,est_Latn,0.2602,4080.00,4,28,0.1071,3,1,0,0,0,0,0.3250,0.4400,0.6818,False,False,False,False,True,False,False,False,False,True,False
Empty,0.0,CTX192601143,8,18,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.4134,CTX192601143,8,19,/4% /egr) *3Ao &,/4% /egr) *3Ao &,,,ces_Latn,0.7500,hrv_Latn,0.2924,1696.00,4,16,0.3750,0,0,1,0,1,0,0.1375,0.2727,0.4000,False,False,False,False,True,False,False,False,False,True,False
Trash,0.4375,CTX192601143,8,20,. ( eou) AXiUk 2 /nQ oeed,. ( eou) AXiUk 2 /nQ oeed,,,ces_Latn,0.7500,azj_Latn,0.6324,828.00,7,25,0.1600,2,1,0,2,1,0,0.6786,0.5000,0.7857,False,False,False,False,True,False,False,False,False,True,False
Empty,0.0,CTX192601143,8,21,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Non-text,0.0,CTX192601143,8,22,"y /""Pee:7 (). -","y /""Pee:7 (). -",,,,0.0,,0.0,0.0,0,15,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Trash,0.5499,CTX192601143,8,23,• co Aio Q .o w oa aku /V olu. • oreo,• co Aio Q .o w oa aku /V olu. • oreo,,,ces_Latn,0.7500,epo_Latn,0.8041,3376.00,12,37,0.1351,0,0,0,1,1,0,0.3417,0.5385,0.6190,False,False,False,False,True,False,False,False,False,True,False
Non-text,0.0,CTX192601143,8,24,j! .A | 0. 00 ( ľ.,j! .A | 0. 00 ( ľ.,,,,0.0,,0.0,0.0,0,18,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
Empty,0.0,CTX192601143,8,25,,,,,,0.0,,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False
